accountId,block_num,amount
12WYyirV8B2c4Zb1nWQDNVi9iroCEypXXKTrpWevUVHxQvPw,10049997,15
1VrNH316FnB1J95Ua2t1gJ3Q7xsh24A6KgmmaWuF8REjKcE,10049908,5
12WSAz25u7SQneB2ndWLBQQ4NYpy4NRqYAmVYdLKsWyghMHq,10049494,5
1RXFe5TmfZDEartgrbpPWuWCPdkNDseJ6pokApEa7QF4rZ1,10049340,10
1ujWDkb5YomYt3H5EN49vnCpuBF1pvSqfJ9ERiSJC9LVhfN,10049025,25
15ctMdJCWwKhU2Y3W5iNV32sqfoNLB5MXNprB9iN7Q6mBKf7,10048971,8
15DGhjmPKwsq66BvBfFsXTdrW2jFMiNM6zcVkpN9QeArSLah,10048180,60
16iTeyXphadHQmBNgkuAScSvoUrHpz4ZYy5uSzKNo4yRnPtW,10048129,5
15GRnbKrS7YEe8bptDrotb1HPms4t9gwF2ebtv3uYCcaVYug,10048121,8
16dKzk4w9D1YC2FhSNU4VMnm1VftJci1vrV4Ds2hNVxkSdy5,10048103,7
14BC2WQkTsSo6ZC7yRnbf6PsmsnbNvJ4ZDpPWumuXzGL8Z4x,10047271,20
15DTJ1U86W9DJ536FBBeTSs2pDnXhA6YkqxjsxaXa9VpXaSr,10046969,22.7
1NVKyFkoiKiUqLDNQ9Ux5vL9fVYQ5kHuC2zCkx4rsj6La63,10046894,5
12NK81zsE1TiFzwGQ6VDnWcfG1tVVxJqxfEVBv2QJeoZfABm,10046851,5
1FPi6LBUKXDAuVmX8obUJpqMbTiRRjeJxPPz44rbsAmLWFx,10046633,30
13pgdbpKKZaBqQm6UGs1Byr1t9NCNveLrrdtgo732WqS43mR,10046595,251
13mXNcNBZFMyAhkMVC73q8NReDE6v9E26BQSYSGW2njDbdGC,10046582,30
14bLmBySQtEg6qvDcpg1RwLcNeokyeiGBuymoHNCNH1ktp7q,10046550,20
15rkrGfZGgedgr1FduL9JFabSUK16aGoCn6gmhCBu1FpGi4j,10046207,5
12QcZHEsn9yCQY4wxWzmTEZbkXoQLTR8oocoK4E58VFgrQ6R,10046083,5
16Lr5jdAR77uNQ1djdzs8AKa7PVEFZhZmP23MZpP35p4JsF4,10046079,20
1sJc6jqNYmLUcBLuUCK2JA48Qkk96xNS3znjZW6svgUcZrX,10045836,2770.294
13GCh8JaPvvrZ8fW7Biq2T3WXmak9y5nfvmy1jvGJADoMBmp,10045616,20
13mGJuFXS4WQ6daWEaE1ff1UT2b6nbbYDUrQ3zi32WdQCQ7q,10045247,100
15GobLbS7ESoGveKpNiaSdKv3txcAjFn15fFWLCaVLW6Tjty,10045220,15
1Bw1s3RDtw4wrdHT8RdGnVaK4xNwGma9xrk8sguEJ8isHe9,10045169,70
13wWd73fFMnKpiVzQee4snFGrnmDSj5rqAr82wRmLcFSE8dg,10045049,5
16AH3h44aVtL3wXyvXdpg3aq57kdmZDT2tyKVXAJfDBTeAJD,10044943,5
129R1iMCckPFD7ncPYaJvBa8DtZQ9tNp17PuaegwA5tuiXDV,10044938,5
1gw4AsRZssKhyuBQxByZ5nZPcseha7yo4ib4y8osvTocayv,10044876,10
15twpYjbKjNwMuCPk7mwcBcVSnRXqzVh6SqR7eSSrPX84Tzg,10044493,5
13ESvirq8Y5omE7d5STqYkdtbaYRhAr3aDRfciHqGRt7tmVJ,10044088,22
16SVDfjXCeCzfbXJekqRQUVFTxyNriMhD6EEiTHrh4BKrvL1,10043755,40
14j7LpEk2nU47bS5y7oyBhsxxJc9pq8wE63YgdXQieJSEiPy,10043727,5
16GBvUN8RKrTRmYq5RsrLZBmYzfbTjqJZCqVKM9QAKjTqCjB,10043396,100.5
11HRuzuubxEYRqd6pgfE5uLM5Ue1LJL7TXKd64uFCVsw5S2,10043371,10
16fP6y2tSgAre6NA4xnEf7kGTQ1X6izFAqcq2PFsr8TicFmB,10043321,5
1RoFJ6SzPgfeuLmhW7rgbi8XPcEzxLQ9t7HNMgNYFR8FLZC,10043026,30
1Zc3KYxJT8s9krniZBDmvaw7eFK532StJp7xZorgZqV6owp,10042544,1000
12ZRPf4LKmYneK9UX6NjWgXf7kGQ2fvnf5x35r5khF7kDE1a,10042494,105
1Ena5dH4k6QaevJK38M4Zz2PGShkQj3jxe8aM77u7JHSgrV,10042230,7
13j9aWiPt3GoHzGFh1ymhKd2bXXRjuzF2eeNeeJ2pk3f1aHP,10042188,10
16MXhqTLgvU3rDrEW4hHgbaG1rELL7kdD6HZYhJix8VgqjmG,10042014,5
15otAAFbNWMLRXC9M3CTMwKF77XDH2Wn7FK2xkNAysNomeDY,10041833,25
152Z7E1VrFPaHNvaB1iQhe6donU5zrzoWsQowJqWPxf3vSAV,10041794,11
11Qr97pbQkppG74tM3vYvkZquB6huL3dH6gtMJ21gkmgNpv,10041699,51
15daeY9VQRNH2hqGJV7mYEf9r454ZcH27CXQ6PYhxqPvNwKQ,10041140,500
13W3XbF8wePuTWMYfn7xspiMMm6gzRiEJwoGUE6CEAQibQ44,10041125,1000
12Kt2ZmAzYSJZHE2boiUVQVftAWuUXbt7RH5y7AtfBF624CL,10041009,13
13kzCvaYjKmGm3y9aP6GADMqfAsjL7qf7hFERmrDt73KaADS,10040914,5
15Zu5GMpr7gFsUYvgm2CDMVGdDJpNFTDVrSe5LieSfxmJpSy,10040587,22
1ZQEopz3QeCcCgv4ZULYgghuXdsZJAA2xX1rnfTXqE98vA9,10040472,10
1552LKp8LGKJaVtbYUPSShyD6d8iVeriGFE6VW99FCxvXTdP,10040268,6.5
1Qobp4G1snJPNWPz3onWpDVJGXtipBeF2EdLEdXT9aRRENe,10040159,600
12p8NJsyfmnV2P6R5GXpfg4iE9mve5eirUKPEdEqKkL1FAZn,10039804,5
14wtUPafUCnK6BBjva4oGBVd6Hnfm1jhTByZHBsQFyMVG4wm,10039543,50
1YuFjmCvNy6q4v98AJmCEvPkMT3M2bsg3Eoh7gymm3qBHdX,10039469,10
14d9HMkhqacVQ1VfwnMNFtUtq71SxUw2E4Uruft2T6nkvkD5,10038927,228.4599999
1UEntTZ3nHRWCbkRjQosyzes32HCfom2CexsKyaDTWfdnrX,10038883,7
1268PAYwXybYaq2YCrYsx14udCyheAukSk4YMe9govcYhTQk,10038602,30
13biqKwvPurQDitD3cL8Lm2fHJRdhv22gJR2Nh6dxi5TxXJ7,10037731,5
148phSGtFefWNfn1G31okvsHDLXVMDjU2TRewNewnvPnFhJv,10037401,24
14ouS9AkctXSU7PVRvSZS6SnCejpMCMrniZEq8xMBAh3ugic,10037388,25
14QRqymDrSbmxcBQnoPeWTfrwcoCkKCFYQfFZfyqNLmsfS4G,10037284,10
13mBWuGReRtBktKwqPPE3q1c7wF2EURThc3cdzuvw5fh9qkx,10036928,10
1HHDXTwFdF2NEsfTjGVuNURPkeLJ41jzP739bCdxi6XECNA,10036633,20
15kRCywey9eXFaXtohHtetRDcRYBdAaL4PP9WAdcjkQsQmfa,10036309,5
16PdZAeZLVjCr7NuaVVzFSTBMyQa9VFBTbuSWUFsicSWuK7m,10036227,100
12jtXyRU3KkVfmGb9a5T8AzaxoscqkVSTHGVLcYiSoBY8JoJ,10035767,8
13TGAyBSSG1JXF5ZaRoYqAzfa9mBNA84Pigy9f2zFz8MeTio,10035580,20
15wNhyHrmzd8bTyr8fejpcYJPPhb57nJfbTS6ZP8zz7X3g11,10035198,20
12RX4YeqqhgVZLuDYLGypLAC1QLNN5FdckdYFN6hg64tzHHM,10034977,5
15MT2qotHchB5ioJoD3cBnb9YWMhssC54xyBGytN3xK9bpRz,10034741,5
167XNwgzXqXxrL4ND2V1SEw7tAC1YUpC4G1hXHQiJczUp1zz,10034191,5.5
13NbeV925zieQxNKWenLuFxxu476c8R4PKrVkVGUBmfJnUG3,10034047,15
17Kcv6zqZKkL68c5oo9fJe4p8QRpteyKmo8tNXgyZvfUYMf,10033955,10
12bVsZotz83gKHAdbsxyzmCcyhsAhV4SmbdwnTVdDVadEXax,10033919,5.3641
16VTe7P6MvMS4Wen3opDL9admPVg4UWS4mBVn4WByJxPqfTQ,10033805,6
1C5nu3NvXoddMBud1cZy9hGkhXcqUbVBMZT2RLwSoUtoBPH,10033774,15
12RBae4RMRfB92ytH9y9b9YtpFWoWt2YgRneNtnmnqTVVzCs,10033742,25
13TFT2radUD19NeqZNTtkAWUajQunZ2dqWHVQVWKY1RAV4MS,10033695,5
1jufmchUHnaL9aXVxtwraAnw7T6uEnQvZLqgGNTdZWu3N3m,10033372,15
15of8ijstxhiDkDV3hPDi6C3vBXDGLxNyT4xgUqdTdMqAKWk,10033203,500
14s7KHboWNMsk41SfT6Exuh8gJ5VDxJ8bsgyZzmqwpkAeLtt,10032914,10
16VHu1DYXzeP3GUSFzMmNYbfpqJVeU6aZLZ1C7uUYvXZHxx5,10032767,12
1292ZEKqNx6PzKJ32gtMBwevGpZjNrhVoZe7R6xM25kiYBHQ,10032715,15
14GnZe4VXwQPii87pzGKCYTFpTyKPpw3Zoj6HjtMgRLQj9o4,10032714,17
13TmWcqVGd9Cp4wTnYrEFSmN8yE7i4aVkvpLefDcpbisEHrt,10032622,5
136vyc61gsSp3Gd1PBRfDFBSJFobQRu5pgr9uuwC1eoNL5S4,10032382,20
15Umb2JL3XvoqHcjKkHTPRK4efiUVY3izdKpoyo8ScKm2aVX,10032343,1389
13nBkNUmQ2AtpSa1VTwKAcgFLttkX1TD5XJbeB3hp2C2HoQQ,10032303,1160
15FY7Y4LHwc3ENrtET5Gb6mVrqpkFRwC4TWQAxw5bpaHdg5j,10032003,35
1264un4GUntdMJnonbH8UD8H5GpoEB3CePfAGcyBb9TWSYqC,10031524,511.3668
14u2TVx3yqsQftbjZpyWY3TU8pJohjhJSMHhUxZQuWqZtuWT,10031497,5
13ztvey4J3TuRFCPjKZaqk6zWZmkWn58QSybh5EZkDoYp4nq,10031414,200
13pXBrGRH7wkzXoGHw3Ayu4PhDoBvcPX3srETiAB7WrfM57i,10031391,9
14jFer2n99HRqj2x9hMiYwc6TtXv1VdAaFNvzzp7sr7TMSCE,10031389,5
1veQcfEqvbvTjnRL6UAv5S6jFdxgVj4V2xFtLJTFBqrnxYY,10031372,10
1LNgx5z4YSooXMN1dwZPyNfvB4rBnyGEocxUQRUWQB4VxaK,10031357,18.8
15SD4zpyxxrTJJVENKRgiFeY2H3N5bYtbsbiX1EcQJPTp9sk,10031326,10
1f1aJ8A8GmofDCbAcizGnftV9j5BTaVud5HpF7qewgZjdJY,10031315,250
1jBDbpqbuFg2SX2Jy53Ym9MztwwjMYQxcHW71Sgq7j8tvQA,10031294,5
14wq83cf5AkFvWwWgetC8PWcJpkveCiBn4LNRqfzMDeiP52e,10031246,20
12Ewb9BhR8NCKYudMHpHyZPVw7XN9FWFDfe3yVH1JXfrB6ct,10031090,22
13orKk8ad7SHrtEXs1KLCQ42RoGCSu9HGLaocESpFNfZ1yJR,10030900,5
121S3JEq5uKm2PxXeFbvt6F5mxzP3o1eQVcwa7jhPLP1xBxW,10030650,30
13BPj1SztQ3JEih5T8beVzYNqFX1sgF6Uwna1sbwiSykm7Vd,10030578,15
16J3yy69GcHUrnQrTuaN8GoSMuQE8RuJjzEox1joAyQiaAbx,10030514,498
1635WjpXyQK1cToLEbusZNWyoDbi1458daxBaDejJQN3mgKH,10030489,105.4
16Pa2rSyCtHFagsSYv4ztEqddrwUtcSidz2eLYLQKiEKUge4,10030266,170
12Qv31rQMurpXXFCP12WyjWdiHG6iMPHr3VyjNKQuUcHFQCN,10030264,20
15oRbqrtioXncJmjC9SpcQvfJt6r8FTJ989gU9ioJ9R85YCH,10030191,100
14QHY34cxiw82T2si5m2b69A5x2wbkNkMW1Ej7iAmPB11Xu7,10030102,8
13s57AyvPxqP19yjXjTNThFTn69AoVK2DU5K1973Ko5wsNq6,10029993,5
14uA58CjxGPENPCMPpzdxe9Paxypt7irZ8Uak2iCYkFYHViY,10029890,20
1687751Ycs6bR6hsmQf11MCVz3SqsnfCBZooztLWbqCKPbyE,10029655,10
1djY4CKCHgHKfjKodmY48wd1tHHtXMvLJHyB8auqDs6pLCb,10029565,5
16LrqRXyhjBCSfA6kKrdqxPKrZoMEUtmoW4nkx5ZhA374Bp3,10029449,10
13gF6pnXov3ySEbqSFy7o1ijv9k71WivEw27SvZ6ceBqgqpX,10029445,10
1N4J47eSTgrHRud8NeGWfQmcnoyvZ2yVQiAkkk6pTSNcb5A,10029440,10
13iTUnsj8fWoGQ1iowmrug6v5e3CekHqQmHkYrm6zaMaoY6N,10029435,10
15MuT1JPvUs2g6ft1jVbT8Ag1LibgPH9nJiATHayQmbagMuJ,10029430,10
13GKyMRuNeYaY5tkr2YRSTGnA4jSq2K9jfnP19GNxeyF2mDJ,10029242,1000
15Xy62cSHSNRnMHyZTpqrKMk1dkxavnePGqcXH13LR7AMLYV,10029234,25
12v1KfGD3vnnZFr4nTf8f6KJ7jGdYkGM7g1QN7cyPtfHEJUi,10029188,15
1djpnzyFtmeGDRXRwpPMRCqKx87ns1WGGCtEaWvXqmMWsfH,10029170,5
1dyyv58o68eKRnywUw9qQKqoZmMy7FSW31MyQEaPWhR2eLK,10029170,20
16SNK6GXiSxJtZW27ohJWVwsSThcWeL96SSTYThC2QoRcpJw,10029155,10
156DJHrVra36APQswZcf9U8fyoHSboJijgqrEU9LGZzr78Ns,10029011,10
15u5bcMNzjckrVCmFtQM9LfSPQoKRQpMCa1tpyfYEhNcVzdL,10028992,27
1Tbf72FZT1GwV9PNjfXomfRzTzTYUuKoEJriHsbeun1aUjN,10028841,5
1246zBPuJzvnhQKxBpUAizNEQK4uwxvZ5cf3X6irYjFGsM13,10028701,30
16JENsZJZRX6zk1CndXCrbEB2r5Fiw3MQTYpNx3nzv18yX2a,10027954,100
15uBLiXbgXbcNmVZuFy9Cgah96MPG81oeprpEEmafsxF5XqP,10027722,10
163MrYBxwoTzVzn73wufggSottQuTLFo5JY3AE679DDMHM5H,10027704,25
12phzHu88EtHpYcKMEV8V3uRsrEtL4sJgWVDhnRhKZjJsiuQ,10027373,405
13dNdSy1v2tEs4ryRDhqdxrxoZ8E2i3RwDXjfVJa13o7fHsT,10026868,10
14g78i4vzgtdPYjzv4PYUAUYZWq5WTc9YVyiM1p6rYLeQU1i,10026614,5
13NdXJBCaQBopLEDwudjJwFbkezhUFX5ievcA9kWpNhSsdou,10026588,5
12ubg2kyrEhbe8hPSVtfozNee7Tb1e1QTv2ZML41xvJVTc2S,10026466,10
17SawLwAXTWNFgQq8SYhkeT6auheXvihc9i2A9qbeN4tPJe,10026243,5
15KBh2SiXh7ohQEfEpMCh5VCNrYcYxX1cS6DKr2fd7KD2Ygk,10026011,10
15z5FFaBgqDdk58reNXJyuV6ENas8tse6HJAUNAkqebL3V7e,10025993,25
15mefQAjXzmniPmYcpXbwMMBy3GDBHsmpFVDX8tk1PqESaAg,10025749,5
12HcpQf9FeCdXWtt9XeoyqjMgZXQpRsL9f8tgByfc8HiKPDK,10025692,5
136PnQ4dyG8zKxYLBRCcoW3vDkjefjHFia6tRbRA37YBoVcS,10025249,50
16fgFKtRLntqzVs7PeW6KKquZ3jS6ajasJrvyiYcmEBiZtKJ,10025214,20
13mhPXCuMFVpn4fWemfjtLVSFhBGpEb9JLPNMWd1DmvaiitF,10024965,50
15PkDmjc4vVL8bZpE5U3hTMoLRsbrLsZ3tdt9ii2wvKLgnHF,10023956,1390
14KL8RXW8nhopLAW8e7bSfdnTyGuUFKtwHMGPGY9AxgJp63U,10022825,20
15yy6ySxAtX4LKmhsR7qYLpEbfBrnwo2dBiW8YTYmLMm4Qhz,10022328,8.5
15gQcdogME3fy59zmDAgz4u6gDRT2YXKHLGZSJkb92DGGwEo,10022156,10
15Dtx72PyFMW2ron2CzofErMPT3eLGg24Cju4dEsb9vaJN9z,10021632,22
12TJX8Lx596xTEwfLYtxXT31Nf6oKZMrRHbRhrfmPpm3BsQB,10021333,40
1LdgYq8KBbQKtw8U9op8hrcCbefXp4mZcy8aZe5DMDV9STb,10021198,5
156BzGfC33vyv5PZkaXS3w87v8J9WfHi1AGE2BRYcFAUZssc,10021182,59
121fxPR18gEbjJMLGRJLRXUgoqubWRdiDJovB6KcLbrBWHLM,10020987,5
16Y3HBvYeuRSh5tKVeZgL7K1scKQoWYJZCJfQoKx5o8NYfNp,10020877,20
13VcMAkzpRVsnFovt39X53hyMATjj3jEBaHWGdWvv27yNGZV,10020769,6
16kmkHDuUTgaj4uu2gNawcsoQ3CQMU4QRGXxHn7HMSheguMW,10020589,10
14cxwJakgwEuJcce1Jo49EZ7BfR1nWmH4MKJiRUhrDVvNs27,10020487,5
158RBp7EgH9qT93FwKZF8ysepdnZLYEBnRpRPBn5iYjN1FqT,10020423,150
155CxeKgc4n629sZs6LPTjHBcdCBoSYYMmAtb3g1aHGF1v5M,10020329,5
1342za83j76en65YshfLcTai3XX9QS1L86vKUbmmk16ta9jm,10020191,150
13Ehj5xyyHMTFMnYBrtLHD2fktXENDWpQqFhAx5SbxRDEUJx,10020160,150
15wi4f65q3wqhvVrt5qrzENFjKZ3cAXL3SopdqeG3eTJLcJy,10020091,20
15z9kUhaD961KQ91mVPvct8ApSPLfo5n4Y8QRTpQJhuePD9u,10019928,5
1j55kHgB8F2efV8hWBTNMb3NBvmAjMtr1PVZdijLgAsgdFt,10019584,5
16WySgxWL117V6YRHRTmN3TLVxV92NiwzhHcWhptUJtRG7tB,10019527,5
16CjkdhMFVLy8qUHWNRTc7mtDUtVFzwsLeQMy7c5dNfXj4g1,10019477,70
14QDpy1p7CQQhfJTXhoowB98cXGcqsU1Q4DrL1w8AK3ehrAu,10019187,5
12BtM8uaBib4uwAShSdnPPeoZVeY4VvhiR9YW9GUZJ9vNSVj,10019075,51
14d1FpoqR4e3CCwL1sBWEYZzpcGrAneMzVpEEPgP3pMAFBrG,10019024,16
14fut2ZPdv2iL3UpdRrr9VcxMVE6nkDHLpivFteeJmPSCG2E,10015196,6
15Vom28th4MYPCYxHTZaxQJuiTiDvsuKpPs31UjDPQghwqtz,10014304,5
16LapczhjH7jxqiYgw87bZvSUmuCkbyqmcAoJp7Ez93cz27T,10013803,10
14pXMa4kvE1euPU6yhd4L2yTTze6Fqkw8X3fa5VZM8MJ6LBm,10013722,20
16LiBca1eerd2SoL5MUbpF3xsHdnPuKdgNiTSyGFaAnddmAE,10013298,10
12sTcdnWLY4KFksxZVTJiQ1Z6dtQzWDdbzAicPJwfydbsQxW,10013268,20
15VfXFJ3evvMEknPPFUAB4WaGViEEvJybw2CB2RrtTeeQE2y,10012921,30
14wNJ377LHXhVA94RUCe8LikmFMst4cRnnmJnBdW7FwbKJ3f,10012918,10
11bc23kxjMr3hjWaYkkJHDdb4uQAqLxtsFdsd4oS9gMXvav,10012870,5
13C2XPjjQH4idBG4ZDA9NZWnhHipemoMZEkDQWain1RWWUqm,10012870,5
14dkrodV2xaiL61go7AUZtMbHz2S9EL3wHfa2m5HVZfnCd4Q,10012077,30
14ajTQdrtCA8wZmC4PgD8Y1B2Gy8L4Z3oi2fodxq9FehcFrM,10010981,50
15foATEzHZxSCE3QhT3Q95emkgVSG6tUJaqMVihKxJiY91S7,10009874,15
12NW5ZDR7vBoRJdRr3s3nau8cBBCeRZmWLPqz45DSj2Eu6e4,10008627,50
148nguKAZQczbPVkp79T2B7LNmUGGQ8XpoBz2gAthdHpM1nL,10008247,20
13KDt7861atd2DSuCLvVLd6aZyzyLTfgAUrKT4ECW2kWCJSe,10007224,10
12xcZ94jApjFULzEyXXxn86rfGHgJ25rPfyk2iWfwS893JZ6,10007162,10
157qPsDMaDkiSDAoiYeJhhr5hp1eRwjeJny4w77WJCSVm82b,10006480,18.5
14mXz1rYGzvFzwLMa6xCrvUNTuVqkSC9hf4cZEmr2s8YiBny,10006179,143
14W6gyxM1qmcUpiXfRpmsRsw391hj3PCDwro9SK1PhyYGmZR,10006124,31
16SDxcKMo3z91mLkkXiRPUD5Gmr2HzQ2jgWoNjmwsrk3EQmm,10005042,60
15DvgYPtKRWVko7y5yh6F6HGvUphxLRWpZdm9c5KW1rM9yno,10004784,20
1RfYnpz9vsjMinwPMq68hBEtDqV5SnK4ySQ8xuhiRVMRfqK,10004372,10
1nsZxhhfzPvAmVKeEcZVTuFjXbk4eyS9mB2kr1rRYtuH8RE,10004029,10
1xZ3GtoC54z3mUfTeKLx1Fe3hp1PjLRicwscZCf9TpDoYqM,10003824,9
13gxMk8oqRtkrHynwiEYMwYXt54buuYFEjMxt5yg96BhGtCo,10003703,100
14uYRZFJoAcwjRhUC5hh59UwgUPsozkS1XryoRmEZUGsEAzC,10003315,15
15VkszLQdEQKDBpZLxF8to23F9WENYcBRvr8ZRuStr8HmngD,10002815,10
13u7yfm5cy8mg3JyFUZUt5yTTJfLudZnD7aZ2dDSp419c492,10002441,8
1gv7HiAWq6hnkNE982k59cGhWZd87AuYL7EzsZYeW3cFhPq,10002413,20
1ZUjD95rhQHJXTyWYD69JWgF18GGnJ2rKUvPkFrqiVTGPYd,10002392,100
16UR5CoK61k5yRi1D1QLwu7zoU2CreEytMnVCbV3hkhoLYPY,10002113,500
13m9QHVxuBRpZnW8heBCF27kTpwys95q6MtKW4fpwV1Xt9FH,10001503,40
16MGNGq3g9ctFyH1pmEZ6ABzhnGA7paj38R1QeLASHhS9HLp,10001347,10
1bZWGm6JoJgFPyAJyigFc1sqQXkrQbGbMen9MR2jvbGatCF,10001272,40
14ysRfXNNy1aqrKTB8g6GNf3uBPkBTWMH3jUHVBeyKZokMrL,10001222,16
12sgGAjsPYqQhqaTQCUuiiPsv6k65PiCsi8Qashkw8XuYmCt,10001114,5
1C69XwHnMc37p4bn8a7bkCh1x5cWz49H1d2i2nBBVWzQttc,10001076,5
13pSggeByrSUKPBh87ngsuqobMYPQ1dVD6hJxxC46KVgoHtf,10000747,200
148onmXfSLp4kRDernYDKXHqo7eRpCs8SiNYz49ZtWkPnNNr,10000389,25
16JSjEadEo3uubRvMHM9Dhbb9B3ESvqJafwhxzMAzZixdb7m,9999899,10
13aZ3dFe6GJdmzTTXFH1zkiPdGkVQHjrjnUcWqBhEnfmNWoa,9999212,8
155JUtWiiUxykZzexPKfjse8fyThN1mMcHLCjEoXGofQhsvR,9998580,5
12WeMVi5z3BmScqZxFERPH5m6acyzthAGs9QZFVWAVmduMSb,9998262,75
1P2oZN71tcJiZ2nFRzDZhwSwaFx8L3on7YpTfhT9yGNCTea,9998251,11
15MKvtgyHeMtYBMtaEPxuoubDKoXNnaeMqksdqDpwHZF3n1B,9998097,10
16ZsghRRFKSyuzpVL2uDpxqXKKAtikrigTKwXA42qDHLKjuk,9997732,5
13u7PhATWVTEpibyj4We6rSTyMn5zp6vVbPySXPmSP2z32u1,9997224,5
12Mz6YHvUPtbySKpaTacQrTMZHUTjdngrEJcCBiVVFszH5Dw,9996811,10
16fqnHd26A5iae9UF4RaXNr9csMLg2mUSDeE7tJdQFPBX9GK,9994569,30
13rf7FnhhE5kkEQetnGHVJnPqH5Z6V6Hccq7kCfqFiLB57pY,9994160,20
13uWC6qiJu6LAvYP43U3hUxEp9VEKKu9PZrDZS6VVD76R73L,9993532,10
16cgtYPELjmSzSJLsdyXc7FCh1gVXfAtnc88nsNjfPZMYtXw,9993518,13
12eTNzYwe3tvMe8Ex7ihCCCGzUjCLDz7gysFdoXM7n4D2sN8,9993432,5
1USPpVeXyAdeARnGZrVzpUo97HCazFdzB3kg6fMqaddft19,9993408,75
1Efc8TVsQGaZ7w57Ns428WyzBMXPNMNTJWwtMN1eT7YmiPM,9993399,5
1guAq9cn49bw7uSKm2xTCUH5RrAzMz6iMH9ybLxunfbueLT,9993341,30
15S4JNLnXqBKrW1QqYjVCkNpXpMafJeu2fJHNeRuKoLWsVdX,9992306,100
1PGiULXMfgmC9DwV7rMUseNa3SxDwae26ZWZmMtXkVSCznp,9990917,45
1L9E8FnCkdzvXQXhKSfmPJiir1R2LAcYdy846WDpYb7R3GM,9990424,5
14QChh7htTjFKscuF8isfqumTaQyG91HkmV8UdjAYjj7AFmw,9990419,128
16m48ZTsGAn1rrPeEirsD2NYFiD5sdWd5TsShCb7FejSSEcP,9990099,50
14AZxFm1Tb1JTVVBTNHgsuDew2yrovMZKdwvQTg4NFG57W7z,9989318,60
16fn7B1PWVBCi8efzAhkGCWBRoUo981LjuKQamhGd7tHcfSj,9988288,8
1QdgHjAnG62fYgqgW5pHVNuG7YRPpmAyHrbgb97uXsDLBM7,9987992,5
14zibujCiB144Ehg7qyWzSdDCGYKiakPJWEJh9TW1s5jgSv7,9987810,66
13McRpeBtfnESjeFR9e3CCQR4gSrSANfutf3mEKTgbj2nv4p,9987102,5
131FFYwYSnPmigcWNdjj7gsbcSr8cgwE8nm6EkZfpfQTfPfG,9986818,10
16PqxYLHj2Eg3i43gPKcYrW3dEwJy9nWad5PN4u3Dk9GoEdi,9986742,10
12Yjd5ubwBYsmdyiG4K5i4KN6ZYyu5KZkerFQpUqtLtFk41s,9986529,10
12W7cJrHQy2sCKuFqmbmUfMa5q3Vt2CzjkYyY95toNUVNVQL,9986371,6
15tYEDKCtzFvXg3dhqRM457uA5JmaoY36SkBNKgGrPp1LATk,9986327,10
14waBn6WpaBbt41GGPgMPb2qjy62dCBa5bdnsgkdvjfWe55W,9985979,7
12CPqEyyuFsjX3zCoW4ALa34J9WgvwkDExbYJyQgz3EhiqwK,9985916,25
14NGeH9xebPP6vfbD9FrESypgJqPuFqqUKYgVXAmeWiEvMHq,9985907,20
12izPYDUD2WKeyqBqKYSUfYGQo3aaLuybCJzSKdCAJUhthox,9985778,5
1273GeSL6NUujQjiHHZPzFzLEDPUTZBuJUMdQo1okQ9hvWnY,9985679,10
14angff6F41RUKtZ9ymVjm3waVeiwyxYzytdMgkUmAbj7AwR,9985210,250
14BDvLyFepDXF2sbD8b8S8ie1jjmoxHASjaviQUpHXY9M9xj,9985170,30
12jH4yFzy9QVS7CCMYUiy7EaTkAJFRV917Yq2LRHcxUYid5h,9984760,20
13wvVmF5t2rsnpiy6nhBoVBQyCh5TfJJhfUz77pSb3NyfvYR,9984591,20
148mo5V1SjRZi1Kr6aZVT9ZXDvwGQHXKaX1bRCEnMWGSGFHS,9984109,10
13uH1rgcMCch2enfpMvJLA4J8eL9YyxMVibHiVv87qi1RY2h,9983706,5
15ovYhArXWwL5z3vhXkChtk3daYqdnFCGJpGK3oG2M78mfKk,9983281,50
1q7iVeUHZB46kBMm5PXZJg5bSKQ8Yuj1fsyXQruHp2nPwvR,9982366,25
19T6BbrsSjTfe6tBtrD9MpM1M57KALbfAsZFuACnzrZGmJi,9982259,5
15vxBfMpVcK5g5szLtEC69MmT92un1ZMRHGdptAg9yEJjmvK,9982042,5
14djxSnMT6A6k6T6HRxTV1CDwn5yENTiBtxNqQ8HNBUrz9Yo,9981603,20
1FiSH7v8QrgDkgrq4jPN9K3kyPF7V8K9bakjtUYYfSxz1Fc,9980552,400
12Sz33Etis5bGo83gsoShU6cBhSbxFxhMD8Dat37FHYcnRbQ,9979395,245
16XSzYZoF6WZGqxhcEErRga9rkWkEwgi1KvP4PtAtXE4MNn3,9978647,9
12vSG7wVo1tUkycBsNKmSqvznRELnSt9M9MfzN2VtwKKew5S,9977930,5
16JUnpMFqMS3HYFJu1Ld6CG97Zktz4u9gTEVPjPESRzdcRZP,9977485,8
15mCXAYVNc5kLLiw6T8vyr7uuX3riyvgViYhHCXC1wdKuVt2,9977361,5
13YXt9D4LyCim5EB1wLmq5sjbRHaEXpeSWTrJEJJcDiePp7w,9977326,10
126sguqk6HP8f775unpv9Fk7CQbEFXwB5CsUPcwbGVw8JHhK,9976737,897
14NFUkJev2McRxNJggUXWbH9F12SEvo8pZRkmq5XTdg47LL4,9976357,15
