AccountID,Amount
12QkXjry1bdoviN2JCjXT7EhaY7pEanGUhA6maHNe8u7Z1Pa,10.00
14kopNEjRd7YH9HvLDdBrP1bxaBdqiXcEU5SUstBowekgQiT,9.00
16hxTZzs5iuH3Mu3bWZhUk9Kvf9mY97HokXMRZjRb9uToq4H,125.08
13TLeJgVjtQ8QJoz2DmQbg9HTQ8DDwyepGYsk62HRe5rCBnG,30.00
13zg89suxaFA9aBMxz1qkBQNDfkdfFYetkhVauu6EsaLvfjr,100.00
13EMfZDGvfLHZGbAPnyRaSB1ZSMN2L8mXBD4ZRM3dwA4JDUN,"32,000.00"
1EcUC2gUgseNGKhBjZSyHQQSQ13zQTt77ptjkuDzwNE7Wvk,19.50
13BYKhNjSU5monPvyeXSTWSRWsjnS5DzbyufRPLNXnZf84zv,10.00
1mt6UFL7YMTAkRZdrAQ22NJMaRLXuj4BVpBenKWrFu6hPCw,"1,008.00"
12K5wc1jSJ1y76Ey5Kw7RAj1WifrMCfuaKPU5wpzhVRb2Uca,25.46
19E1hjBB3RTLqMFc7sJGZpDN5Jhcuw1g2pQCtSG92zQ4MZe,156.00
15MoUrf8qjofoGiiLQZDCeppVCxF6zTYLjBmyNcsqwJYs38j,5.00
16MDVbsZRTTMEsd3icio6HpWuBzryfd9KC4rBeXquHh1gJPz,10.00
12gvfmMCKouoxbbGq2VmrmxZYAydeWo6YTYYvnGvV1XsUANt,17.00
1219Tt9iaD8LhEcroFyrsTFPAvKyaR6AuH3SmCNUigdwfy9n,7.00
14ihBTqdssTU4cAq5wPX7yqBLGxTKYuAhiSegCaUkSDaswP7,11.69
12c56Lh5m3X5he9vA4aomc7PvEydKzR6iHwZDvLyfmEvQhrC,5.00
16M1G2E1NaPxUYiLFaQSXpsuMZyP7Cdds5a71fSbWqW7tPfG,6.00
12jGBkmrSimWAN7TVxSce8FW9wxJAVptvxKvjFLoRz37wQ3N,10.00
16ZuEMMDqVU8TMJpJ462GXfsFo7FfQzpec37XvSVv4nRNxkc,6.00
15SJ6vWmnF4qAqAsGYm8rWHjKfzvETkN9h6KHqQDVzcMC9VA,20.00
139XaShii8dJDeaX7usCjXPFN8Z8Zcgb7D1mzeWiHqXh4pF9,8.20
1pm64snyaD4JdMKbYe634BhNMTccUhUKiBwQPMZ7qQxJueh,5.00
16PE9CjBbZ7RkszqTjWrH2fsF2Mm2jdakWyuoAXWiVZXdQsC,83.00
14tpRmx8B9tSjte2qZZKKpMiutCyQzgqqVJ3whsj2cyHqkLz,5.00
12N7n6cZLJBjH2Rz2GAWAnXxrYuKVe8NXZiGeX2vqRiXdgAH,14.00
12pLzsSAZ3XsGFtfcQz4PRLN2SsVMvYbs5TW7iEkwaJfaRBD,15.00
14pTkdhioj3zXR61KgVFPo47WSHUQwgVUtH9H31vGBs8macz,9.50
145v5apCSQT7fL7ApwymGF8SPs8yEHtaMHRVWpgkVHDzcFwR,5.50
1nbfUeWBBEcZ2VXd1TT8yWDtULRvbicpnQHJptD8z8CWhp9,30.40
12QLUX3asm2gPgQEQEwMvwHKuiuiSc5vZzx26X1dsM81mXvr,100.00
1zxMR4jhtcbymxyGecvZsKewRbB2VuCiBejDd8BeF38mHxv,31.00
16GRfBsG2PjNWzMUHEBvJFtDsX4doaA4Rm8UUKpBpWrVTDRu,21.00
12dbn9bCZjybs9PbJpSqQuuj5BiF9ZLp8A2JCsecfp3DdqmY,100.00
15RzkfVLNGiojpPB2hYGXbyF9cb65VxTtsY6qxSX7mr4befn,428.00
14Si9sj6jZhWBjjGonWUpCKLzfc5Nf5JmbPmdGQTWAYRzdME,34.00
162p5csRCrUdH3PGEq73bWDTgY9X4nGU3x2x7F7PMghvFHCd,30.50
12dbfoNBVcX4dYiNqqbfkxQdb13kiu47zfBr1Ynq4ffmVsww,11.00
15QFbpjomfNCN3TX4JqE3AKGp5cRC7GjxWf6PXPiCtuGTP1z,28.00
13EbyyYrZESe4u4FYKFAPDJ8cLJ7FpBfHhjSYgHuwFXCJRkm,"1,000.00"
1F4xA2H2L1nVEUgz2zUxRL3vrc4FYitta9G9xiqzy5xwxCB,13.40
12pY2u1HWfGFP95NwgeE8HncKup1WasZpmHiHm4Pg6a5Tk6o,114.00
144jX2vEQNyVFb9rJVHZDWkBPSuNEoRvDZEg7uGnw6m58pi,27.00
124XqeMZ852AMiCstU5CWiyxejWwHC9eLygpVDJTKGgW12XY,53.00
13p1SM6kRH4MCfVd3uDAc3KpoKTE2tCq9Fiy4aPM3w2nHHSp,27.00
13db9uo1vmkdmUTbxReSwrVy6uX6frHdYdGW2iX7nviq1qeN,18.00
16cgHxVEfWnpf5t3sB4qyfg6j8upa7D5T8BWFqytkRKYEFk4,100.00
1BvrjZyYCjCjKuyv13uj1aGSAsy2QcBSd9pHYbAKEzUn1mV,100.00
16VLawRiWaxxjhw6KyQVQ3eftBSAbAUXZyWNBXvjmMF2i56S,149.00
146Zdp6mbAaXBW6UHbcNyMA9Fh9DzzHU8bzPMojN355HfGi3,39.50
12QSnea7JUCpjLCTMNzX6mMCgxPjW1CZdvuCX6oYqB8Sw1en,40.00
13N7GNQVeCsWaMJbbudeNZJwkBBtJKgNBBSautvrjeBQLRF1,39.00
14tnTcySYnmtTt4zHsjMWSoEkJY2ioxkzFqRMGZhNnGVhPGR,5.10
15E2dGndkZKh83RzMUeiNxqKQ74HNT1UKsn49HvkHrAtz8Nu,24.10
13fz2VNQWk9QiTEPMKjzxoYjKeVX5yctj9WBhkTsQhcxuLVX,5.00
1632aPSBfrJwr5WzkhcVu3m16FcNK6Ss7UkVS38XvHg2fhC8,53.50
14jJb6TyfuSAu4PRDXXTK1Ahwf55Zmavqc5TRDmPmYhgvZo,285.00
13YSu9L6AqBfFxw4uEo8dp9SeDZG47ye6E9jbm9NACLLqVGM,50.00
1uhrPGFADmgTZw76hUxujYdFofjJ2kCUuK8KU6fXCZbFxuz,100.00
13HCekJwYwRLJttS5wGwsdh4NoqRnwVEadFEE4d3FSeLwj1U,250.00
11QpSJWG45n8rEgyyZasPFKY83wzKoLSbFS4XZ9YvLboYbE,27.20
1QnTLR7azQSb3wbVp7kDmXeNoTTuxuViKushfpHokFqBKXM,5.00
15dWCuKbn2GxrTvYrQxFscrFqhajvQehuPxw93G4CFo5c3JH,30.00
13zsD4rprBhoJDHokLEd4WftSgE4rcCyMJhz3XAhovWBJ6gM,10.00
1vb8xuMnyvrFyhpL8oAbegS5B7JqoLSS8z3NkmhCSfKgqF6,105.50
1YYXW4HjN1tcWD7ZofYBv1RcZn4E4QmiLbVzsQzEaTVG3W5,419.00
15Q2Lok9i6rBnpWvMTVapbhfe2JzNjpYvhSPJAzbhQvJFRBS,5.00
13wxXFKXin1j1WFJoTAYvvrWUKxJ1mN7XCQp19UM8gGwceiz,"1,030.00"
14rjvFcqC3ymsNPXLgmzF2ZwLpNogA3UoUAiPugVBG92Ck3S,100.00
16NUBHrmyya3rC8Bz7M9hT2ebewpmCeTCxjtpois98kw2ho,40.00
13YmxrkT9uKHyqVpTZTNE9n63CsTCDJY3PhWuzn2gK74B8ke,5.00
15aL8PaKB2PBE76m4oocjPPSVW8k7yh8pkF2kvVspcA6JQz1,5.00
12v6EHCMCEpb9Ymje2K2BsPVoSmZyvPTrT5adBn3734DEL1d,15.00
12WCfQykVanVVDPgSGAyAZ3gosRFSrzC5zDCMS3Hqe9Ew4Dw,40.00
12gF1QgD4Zk8AhQjPRsBwkrCjvfGGjeFpGjkAzvYUypSWFTd,15.00
1gcSk51cn4rvJoETctshUeqwhjN1hQcorac6YSULULoU3ig,30.00
15auFZXpzmuSGaSXArb2ZxVoXHzdhF6w5b9ZrHVdCWR6fDrC,5.60
14wbsd8P7zoxy35iTukNHhVCtwVt38bFhKs2e44nQG5Lp49S,193.80
14GrefUQkSMJSWp7V1GFWcTnPS4HLudrQkfL4DaYyn5xzRLS,25.00
13uMh35pkm3T9dZmYUhA1eJmjyX3yNwwaY2xbRUsLDQjeee4,25.00
13jNdZRZmY6RKo2CcxCQTkqmkMPmTLp3zoW3WTxcnKeHTQbD,100.00
13Eeipx2AqvzcohbAXMnLL8wBup8MpBjj8fYQGNHevDHixUH,5.00
1216cjJcEz4AzkmXEiLsW5tsDiv66LwH2Gy1KHEh4Vreqobm,40.00
13KHmGARy2TiYHTwz2XWioTqGnUdGBvsVa4L6xXATnj2eGtP,10.00
14W2gJK1LiasfJbeLGJpXrfK3yNBDvQwqMKtd9gZ8FCRS5FU,40.00
16hz6Z7PEDrzqxKaeZRawFu9MX2ttNVUCayfxCZriV6R7Th9,5.00
1WQYYX86oAr5es6yGsPJUvJQCug9PjtvkJLDHUeYEQ31QWH,40.00
1pQBuAddWa2YagWi2JWNi13cJStBbXqaBm8r4mtuz7L3ZPV,180.00
12BQPijf5qDrXjdryWKHMbwY9QCTfuLZ4atBwgJ6eHZR3c3x,10.00
16LnfoJgv4dpXFwVWq3iNHJPGMcfnRBTbqSiwpJVQnV6pXpq,60.00
158bnEnotzYBfRssMpmHrPBbF4pxfEtbeJLKeXEQc33mEbnJ,5.00
1FNkec7d3PzJFuy1qKnQ2BpPfNY5wvemjcKtuh4tHq5vzon,50.00
126qU1tgbV2dWXpbEHf19heexn4MCk8s5Hdz2MZ6mDgYrF49,24.60
138qc5AHsyLtnXVD3trHSkfreYZg7ziKEjSTrBkxXYjg8Tcx,5.60
15tWzHtgsJC2d8hei6fiM7tRMsc3rNjeZmU9mEKJwiGfaegx,789.00
13mLGqHnyodPJvnbXmaRhuo2nLQs3fJkvryJWL9ymMRJyiqs,104.00
14ajbGhn6QC5rQboGy8ZegrFmBLtZh9FbCnksu5io9QhGFW5,50.00
12rffS2fgckaoT8Tn1EPs6CqJiWgk6zyhcg9TqnoBVyzVeKe,10.00
158BMTKAFhMsRa1vhw3DNnRFesiaLrEtDUi6DcnoM42FAVXh,13.80
16hkwDrkfobD63fJqRSCEzMCDZSd8yrbNVBasSjNHEfEwhLA,22.00
14iU8GT8GeyyPqok9nQQ3gYBwnDEGadEs6zebonez9HNf6KG,152.00
15ouM3vZSsPNEgRBFxHRrwrUrxpVntfuWhQk4Wc3GfnqurV8,5.00
12T9UaWovB9WhVfsvhQ74G251Evv1X2WfpKGNUGE67vkDmJF,5.00
14M7zrtumA2dw9MMEWmffMNuoYXDVKTfDVs3HiV6AJ6pFqnn,15.00
14GXEok4JELJzbSBpmYKK8PVWkmX7Vbue4BVYn4SbMH4xNru,14.00
12BcXGiY8Nposw8cZp2ktPJkTirYMYdVm5bSho6GHKPUwV8k,80.00
14MiVigzHkqpJQPN3xKLu4QjV3Vw2mLMfBw8WeHDUBJBj1uv,5.00
16AZfXt7FdEyTbd3vLNKa7wpkoUDjKxc8yW22HSDpxZbgEYX,7.50
15qgnZaTounwK1WV4qdK4rfHSh6oi1nJgiBRiuzzV2zrNt6i,353.00
19yb9kUrNH9A5NCKQwQviVPQMcYBDtpApbDuWcsQTccikTq,10.00
138ixbGLBCVK5dWdtWg4eUtzvdgFeUfxrt8o9LDHB9LJF5LQ,20.00
1Ew97wKJWKc6wfHnGfJxJT389WaS5ZzoBrhZRDbk3EL4VVG,6.50
14ywDsq73QkU6W2vnUeHiSAWmnqjf8qo8vs6PjHuFJufkQEg,10.00
13iLuDwYFhogCektp7K4otHx431tH2qCaagihVanDz7CP7Ks,34.00
1CKpJBKprhHpKk9yjPJZP2QynwJynN7z1haa7crDRgLmhXM,10.00
12HBx2bz7whkmcUqR7Gz4gqDAgraW9ZX5mM5DNB4LvgxSvuG,20.00
134EJV66Bpg1TEKzjsxcZBCH7pTXRjuFRhsHj3utRCvyY4vr,10.00
15123wdDsitPKTSuUGaoJCito7zDXgzzWr5UDCh1PpZmqB6C,5.00
145S81LdUkgA7oCinjTgbHGV7wTP977EKgPf5fFa7xfZp9iC,200.00
14GYVbArFjWcLpP3tfbuN5ugzQKuaT6KrPU2RJYHRcz4FdRS,5.00
15fU2sHaNdwSGMrkLi2gRDChSMFe66iMhqv3FsmxYePA1ZoU,70.00
1s8gqcw7GNKVNuqM85zJsDP3gzBSxRV2RP57xpcfXjzRgcg,56.00
15KMfBHkhSwNASHffu3t3pD1PongZwfR8CAZakiD1MLgHo8J,10.00
13gQi85bzwSGFmtc318GcBX3Zaxj6QJncPzpLeRkNhf9vTA6,5.00
12gpi61M6HyoXeiv2DKrw8Q1m2CZ9hqnm93wYzn2ysjzvM8w,100.00
12rZySPxGJumyvVeYQnmYWmR2MB71NvPfn3MK7yuwchigdnU,5.00
16i4ZjB7UQEuP3gnYDJqSHjRC8bW4FacJca9Vvci2ZEpGhJ4,650.00
16aixp9jt7m1MhUiMcGQr4bA7KubELUcUT3F4WFUXbxigC3P,6.00
129rVhDX3Pv4wqE4di3v9nLtvrkYYLwT2xiBrMwhSNRdMPgB,20.10
12p5jUQicvKpRombMt9x64hN6ZXfvwaQnjnAqtNVH6T8cL5C,11.00
15fwDZPiRqGubQzNGX13mq2RUTv7yYmWRkEowjrBzi4YiZmH,201.00
15uFxUHgNjwWeZvyzr6M6i6RXDEg6KtuEGYWwS5cqoRUMP4h,150.00
1uovBLqT1JVbWm7MfTupdRD12HHpA2bEpUW1L5NKNSpkT6y,20.00
145tRLVDBpS4wKfBqoBvNUdtzGKLbVDLVoRpPK838qUC8x5E,12.00
13m8PRKur2Ro6SbdRr2NGnrk1iQpu6snUuAx6ByyFRg37ZWS,84.00
13wWYGvZ3WRThnm6d9RNXuTua9PA1ABTjDMn6J8n7sRdRZV7,20.00
121TxEfsxz1bwWK5JA4kQ9Pc79kjVJTAjEvspDmWTquke3yN,100.10
16fzSu1ioE8bStTy34zh9cCKShHagejyzJtSjqvh8TQuxd4x,20.00
15rna62XWsA6cxL5ke76QPmfmWBNNeUpF4yv7419U2LZHy88,5.00
13DbhvmJeWaH3C9jyDnypcMJUc5AkPpPYxxsSwEyuzazuBea,5.00
14JxifpRAdt1dy6YUegDs4YxWtJLyrcHBS3SdkM62NMBdVXy,125.00
138Uziu7suP23QGpcYgbRS1J3nkRXAAPfcwRX8EaYtLnYRn8,300.00
135rNtzarw4YHS8wARnxdXZ1aNR8a16SgXiWpoB6GVtqzP2K,15.00
14tzMx3N2uuKZKstqMhPSUSKqfGak1iBRSj3afwM8vVFi1bU,150.70
14Gd4cu9XhpKL91zGWUf1DUhDMk9X7KfRwBwrRspE7ErbiRE,5.00
1GjqXD3jWKXSNVZyL7KTPc1U4APV1zJYoCnUdKoH6ttRq1r,"1,000.00"
14Y8fZAaEJkUSXitoHzSyyjSL7YcbMML3WV66caz1d72hhZ,5.30
15JAt1UbmqrP2t9Dokk9ZJys42z5tz1Mu8MTBpRZyik9FNiE,5.00
16SCTipo51xn222CsqNY9LfL9Ao4Ren32D8EoFmydi5JHvSb,150.00
12NXGrqQhPXG8uBvmV9M2G15xLpiGRtEQozy1ULPAbDRf1XD,80.00
16SBH2qXvfaGvze54gXftpbu7G8LA3n7dQvS6yDwbLzZNC5x,28.70
16Xqy6K56tfTKQzetFMrUdYSK9TKL81Resv1c5upPreVq2Ur,10.00
16Hz6URJ74ZhBZtd78frej5ZJsf9p7JW1UMYA19rg2svbxou,15.00
15oAUrLPtsgurNQQL7MshSu9wxfoVh8sZoe18uLFBfHgSzQw,20.00
14wTwFqmMumxZbeDt7WVEyiqfKjKGcx5pAcpqakxr6RkvssE,250.00
12Em5oKTm8rJCcrvEXxQxb6ryawSoFwFvxhsmMWroG882sxN,30.00
16ZumcLWJ5qfMF97eWcGDfDRbbv8yr2sC6gH5CiziTY5qH8L,36.00
12EPdgakokyEv8y78xyKL2KrkzzQ8hnpzyzcDhzkgEoV1d65,50.00
13uNeSzrUrLMn4y6VxN9y9JtzE6HtCwqrLKS3pgfwLXkKVim,5.00
143r7svv57vnQjVmmUbtuennvzziFS1Eo2Cc2e1isWt7M3MC,30.00
13msKE2BRAMAT5KN6CDdQLx7vu3DnbU9zwQUrcVArxR3nChe,5.00
162YjCv1AA53UvhzJvCS6xzZtSUgmVGkzA92rnQQjoeLg9DK,5.00
1Yd8gBSCM2DUBV7wv7t4SqJ7UND1fwEPFyHvf9ZB32WXwwC,10.00
13pmji1A2VdwfEJ4kggkWgZ1ZCXx4BHmJRPMDkLNhyk5sv4g,5.00
14T8V8JpfHZMaHfVoRHzDDq6mSKaFhMAqa1a64C3CDi7yi3C,5.00
12j3t1okMvr7bBUZuM51yHx97r7Cy5NE7LHyiiYvu78asRsM,45.00
129Mbx3UGwf6ZBKkiE7w7S4PAmoXowdyNf7D8b6Gy8fdophp,50.00
12L9xzNhrm9FABQBYLECG7AwyJ3vAzrTPrM1qfwN2Kgme5Za,6.00
126QaDCZM45T8X7Wk4NPv5eNy8pYkZz7dKNbxQdvkQfeV2os,44.00
12DvPZisZsdyY96wr7t7WjKkPrdtrvNXbstienWdpuhWfGRr,68.00
15PQ4UxSVotWxLgMfGuwUuog4yJtp5jiGMhPPeCEvytmhu7r,5.00
13WPEJ3KGDCHR4e8nybrLn4FGKFAkyjhXMvJENvnrVmCccsS,100.00
14MAv8FuQCywKfNi7mjvkLHXkzaZ2CtAwJKszEJ7SvCWRpUa,322.00
15E9ii8yNN4u7DxCvjin54MzrGq8jRyA3jWSqUYyEgrS22df,10.00
14Vuxf2To4NWLNmmWFkdtno9HL3oYxtzv4yFy8nLN8VzXYrE,5.00
12rXnoMJePYo7SFR8gnEMR9ddSFBkrGPfZeejQY9buDM6vyn,5.00
16k3oVU8DEZV3dXf1LxPvBG79jXFND28LuxuTMFhEDgxn2Qy,5.00
13jQBoRpS6VnuQYzTVZDd8svRqSzekMH9XMWMirZymufnESx,100.00
14khzVdyngLnZfycKKMLxjjxLL5Mg1vYvpXaRSc8cfDLkwxV,"1,000.00"
1TvXbrVXxfVQpaoxnUzSX9PRzyzZLyhwc2DQgvRj9dX4MNX,108.00
Total DOTs,"505,852.58"
